student_id,week,avg_session_time,videos_completed,assignments_submitted,forum_posts,gpa_trend,created_at
49,3,32.5,5,1,1,3.32,2026-03-29T17:41:32.307679Z
49,4,25.9,6,4,0,3.3,2026-04-07T17:41:32.307679Z
49,5,25.4,1,1,2,3.27,2026-04-09T17:41:32.307679Z
49,6,9.9,3,0,1,3.13,2026-04-19T17:41:32.307679Z
49,7,21.5,4,3,1,3.24,2026-04-26T17:41:32.307679Z
49,8,29.7,3,5,1,3.21,2026-05-03T17:41:32.307679Z
50,1,49.3,5,0,1,3.16,2026-03-15T17:41:32.307679Z
50,2,52.6,3,5,0,3.2,2026-03-19T17:41:32.307679Z
50,3,52.1,7,1,1,3.0,2026-03-29T17:41:32.307679Z
50,4,37.6,3,2,0,3.12,2026-04-06T17:41:32.307679Z
50,5,29.2,1,4,3,3.01,2026-04-10T17:41:32.307679Z
50,6,44.8,2,3,1,2.89,2026-04-21T17:41:32.307679Z
50,7,25.0,2,2,2,2.9,2026-04-25T17:41:32.307679Z
50,8,52.7,3,0,2,2.85,2026-05-03T17:41:32.307679Z
51,1,28.6,7,3,2,3.41,2026-03-16T17:41:32.307679Z
51,2,21.7,7,3,2,3.3,2026-03-20T17:41:32.307679Z
51,3,20.9,5,1,2,3.27,2026-03-27T17:41:32.307679Z
51,4,24.5,3,1,0,3.25,2026-04-06T17:41:32.307679Z
51,5,24.8,0,1,2,3.16,2026-04-12T17:41:32.307679Z
51,6,7.5,4,3,1,3.13,2026-04-16T17:41:32.307679Z
51,7,2.3,0,2,1,3.01,2026-04-28T17:41:32.307679Z
51,8,1.0,0,5,2,3.05,2026-05-06T17:41:32.307679Z
52,1,57.6,0,2,1,2.94,2026-03-16T17:41:32.307679Z
52,2,55.1,5,4,0,2.83,2026-03-21T17:41:32.307679Z
52,3,42.7,7,3,3,2.89,2026-03-29T17:41:32.307679Z
52,4,50.3,6,1,1,2.68,2026-04-03T17:41:32.307679Z
52,5,40.4,5,3,0,2.65,2026-04-11T17:41:32.307679Z
52,6,51.5,2,2,1,2.62,2026-04-18T17:41:32.307679Z
52,7,33.7,0,3,2,2.56,2026-04-26T17:41:32.307679Z
52,8,22.4,3,1,3,2.56,2026-05-05T17:41:32.307679Z
53,1,24.0,4,2,1,3.36,2026-03-18T17:41:32.307679Z
53,2,24.8,3,2,2,3.33,2026-03-24T17:41:32.307679Z
53,3,12.5,3,2,3,3.14,2026-04-01T17:41:32.307679Z
53,4,11.9,6,1,2,3.08,2026-04-05T17:41:32.307679Z
53,5,1.0,2,2,1,3.02,2026-04-09T17:41:32.307679Z
53,6,4.2,3,1,2,2.97,2026-04-19T17:41:32.307679Z
53,7,1.0,3,2,3,3.07,2026-04-28T17:41:32.307679Z
53,8,1.0,0,4,2,3.0,2026-04-30T17:41:32.307679Z
54,1,21.1,6,3,3,3.93,2026-03-14T17:41:32.307679Z
54,2,22.6,5,2,1,3.79,2026-03-21T17:41:32.307679Z
54,3,15.0,3,3,2,3.7,2026-03-30T17:41:32.307679Z
54,4,6.1,5,1,1,3.7,2026-04-07T17:41:32.307679Z
54,5,1.6,4,4,2,3.61,2026-04-09T17:41:32.307679Z
54,6,7.8,1,3,2,3.63,2026-04-17T17:41:32.307679Z
54,7,1.0,1,1,1,3.56,2026-04-24T17:41:32.307679Z
54,8,1.0,3,0,1,3.6,2026-05-03T17:41:32.307679Z
55,1,44.7,6,3,0,2.63,2026-03-13T17:41:32.307679Z
55,2,45.8,2,2,2,2.53,2026-03-24T17:41:32.307679Z
55,3,42.4,3,4,2,2.54,2026-04-01T17:41:32.307679Z
55,4,42.3,4,2,1,2.41,2026-04-08T17:41:32.307679Z
55,5,21.6,3,2,1,2.46,2026-04-10T17:41:32.307679Z
55,6,24.6,5,4,1,2.36,2026-04-22T17:41:32.307679Z
55,7,17.0,5,2,1,2.27,2026-04-28T17:41:32.307679Z
55,8,43.7,5,1,1,2.31,2026-05-03T17:41:32.307679Z
56,1,31.1,2,4,1,2.71,2026-03-14T17:41:32.307679Z
56,2,31.7,2,5,2,2.67,2026-03-25T17:41:32.307679Z
56,3,20.4,5,3,1,2.56,2026-03-27T17:41:32.307679Z
56,4,33.1,3,2,3,2.53,2026-04-05T17:41:32.307679Z
56,5,19.9,6,2,1,2.52,2026-04-15T17:41:32.307679Z
56,6,22.9,1,2,1,2.44,2026-04-22T17:41:32.307679Z
56,7,1.0,3,3,0,2.37,2026-04-28T17:41:32.307679Z
56,8,15.8,4,0,1,2.29,2026-05-01T17:41:32.307679Z
57,1,41.4,4,5,2,3.79,2026-03-13T17:41:32.307679Z
57,2,37.8,4,0,3,3.63,2026-03-24T17:41:32.307679Z
57,3,36.1,6,1,3,3.66,2026-03-29T17:41:32.307679Z
57,4,31.8,2,2,2,3.64,2026-04-06T17:41:32.307679Z
57,5,32.6,3,1,3,3.47,2026-04-09T17:41:32.307679Z
57,6,27.2,2,4,2,3.55,2026-04-17T17:41:32.307679Z
57,7,16.2,5,1,1,3.47,2026-04-27T17:41:32.307679Z
57,8,38.2,5,2,0,3.33,2026-05-05T17:41:32.307679Z
58,1,45.6,4,2,0,3.38,2026-03-14T17:41:32.307679Z
58,2,43.6,5,3,1,3.23,2026-03-23T17:41:32.307679Z
58,3,34.8,3,2,1,3.18,2026-03-28T17:41:32.307679Z
58,4,28.3,4,2,2,3.22,2026-04-08T17:41:32.307679Z
58,5,20.3,2,2,1,3.19,2026-04-13T17:41:32.307679Z
58,6,21.0,6,2,2,3.18,2026-04-17T17:41:32.307679Z
58,7,27.1,4,1,2,3.16,2026-04-24T17:41:32.307679Z
58,8,8.9,3,1,2,3.05,2026-05-05T17:41:32.307679Z
59,1,44.0,2,1,2,2.8,2026-03-14T17:41:32.307679Z
59,2,47.1,5,3,1,2.8,2026-03-22T17:41:32.307679Z
59,3,36.3,4,2,2,2.75,2026-03-30T17:41:32.307679Z
59,4,28.6,3,4,1,2.76,2026-04-05T17:41:32.307679Z
59,5,32.4,3,4,2,2.63,2026-04-12T17:41:32.307679Z
59,6,24.8,2,2,0,2.51,2026-04-18T17:41:32.307679Z
59,7,26.0,3,3,2,2.5,2026-04-27T17:41:32.307679Z
59,8,40.6,2,3,2,2.4,2026-04-30T17:41:32.307679Z
60,1,48.7,5,4,3,2.5,2026-03-16T17:41:32.307679Z
60,2,45.6,8,4,1,2.63,2026-03-19T17:41:32.307679Z
60,3,34.0,0,3,0,2.44,2026-03-29T17:41:32.307679Z
60,4,34.0,0,3,1,2.49,2026-04-04T17:41:32.307679Z
60,5,25.0,3,3,2,2.37,2026-04-12T17:41:32.307679Z
60,6,12.4,3,1,2,2.26,2026-04-20T17:41:32.307679Z
60,7,14.3,0,0,1,2.2,2026-04-27T17:41:32.307679Z
60,8,17.0,1,4,2,2.27,2026-04-30T17:41:32.307679Z
61,1,59.3,7,1,0,3.5,2026-03-15T17:41:32.307679Z
61,2,57.2,4,3,1,3.39,2026-03-22T17:41:32.307679Z
61,3,49.0,1,3,2,3.43,2026-03-29T17:41:32.307679Z
61,4,61.3,3,2,1,3.42,2026-04-04T17:41:32.307679Z
61,5,55.0,4,0,2,3.27,2026-04-10T17:41:32.307679Z
61,6,47.3,4,4,2,3.24,2026-04-21T17:41:32.307679Z
61,7,38.4,3,3,2,3.17,2026-04-29T17:41:32.307679Z
61,8,32.7,2,0,1,3.14,2026-04-30T17:41:32.307679Z
62,1,16.9,7,4,1,2.62,2026-03-18T17:41:32.307679Z
62,2,20.7,2,3,2,2.58,2026-03-22T17:41:32.307679Z
62,3,13.3,4,2,1,2.42,2026-03-26T17:41:32.307679Z
62,4,8.4,3,4,2,2.5,2026-04-02T17:41:32.307679Z
62,5,1.0,0,3,2,2.37,2026-04-15T17:41:32.307679Z
62,6,1.0,7,2,2,2.37,2026-04-20T17:41:32.307679Z
62,7,19.9,4,0,1,2.21,2026-04-24T17:41:32.307679Z
62,8,1.0,1,2,2,2.18,2026-05-04T17:41:32.307679Z
63,1,22.8,5,2,1,2.59,2026-03-12T17:41:32.307679Z
63,2,18.3,4,2,3,2.66,2026-03-22T17:41:32.307679Z
63,3,10.4,2,1,0,2.57,2026-03-26T17:41:32.307679Z
63,4,13.1,6,2,1,2.57,2026-04-04T17:41:32.307679Z
63,5,8.3,3,3,1,2.42,2026-04-15T17:41:32.307679Z
63,6,1.0,3,0,2,2.34,2026-04-16T17:41:32.307679Z
63,7,17.6,1,0,1,2.38,2026-04-23T17:41:32.307679Z
63,8,18.0,3,3,2,2.32,2026-05-06T17:41:32.307679Z
64,1,38.5,5,3,1,2.6,2026-03-15T17:41:32.307679Z
64,2,32.8,4,3,3,2.57,2026-03-25T17:41:32.307679Z
64,3,34.1,4,4,2,2.47,2026-03-30T17:41:32.307679Z
64,4,33.3,8,5,3,2.5,2026-04-05T17:41:32.307679Z
64,5,28.7,4,4,1,2.36,2026-04-13T17:41:32.307679Z
64,6,32.7,5,3,1,2.34,2026-04-18T17:41:32.307679Z
64,7,28.2,5,5,4,2.37,2026-04-27T17:41:32.307679Z
64,8,1.0,1,4,1,2.41,2026-05-04T17:41:32.307679Z
65,1,38.2,6,2,1,3.28,2026-03-13T17:41:32.307679Z
65,2,37.4,5,2,2,3.24,2026-03-24T17:41:32.307679Z
65,3,25.1,2,2,2,3.08,2026-03-27T17:41:32.307679Z
65,4,40.0,0,2,1,2.99,2026-04-04T17:41:32.307679Z
65,5,33.3,5,3,1,3.07,2026-04-14T17:41:32.307679Z
65,6,26.2,6,2,2,2.98,2026-04-17T17:41:32.307679Z
65,7,9.2,0,3,2,2.97,2026-04-25T17:41:32.307679Z
65,8,14.6,2,3,0,2.87,2026-05-04T17:41:32.307679Z
66,1,55.6,4,2,3,3.76,2026-03-12T17:41:32.307679Z
66,2,49.1,3,4,2,3.66,2026-03-24T17:41:32.307679Z
66,3,53.1,5,7,2,3.58,2026-04-01T17:41:32.307679Z
66,4,45.9,5,3,3,3.48,2026-04-04T17:41:32.307679Z
66,5,30.3,3,3,1,3.48,2026-04-15T17:41:32.307679Z
66,6,50.2,5,2,0,3.39,2026-04-20T17:41:32.307679Z
66,7,40.3,1,0,2,3.46,2026-04-23T17:41:32.307679Z
66,8,52.4,2,2,4,3.25,2026-05-02T17:41:32.307679Z
67,1,21.5,5,2,0,2.81,2026-03-15T17:41:32.307679Z
67,2,21.8,6,2,1,2.58,2026-03-25T17:41:32.307679Z
67,3,18.2,2,2,0,2.68,2026-03-29T17:41:32.307679Z
67,4,15.8,2,3,1,2.53,2026-04-03T17:41:32.307679Z
67,5,1.0,4,1,1,2.59,2026-04-10T17:41:32.307679Z
67,6,13.4,4,4,3,2.51,2026-04-18T17:41:32.307679Z
67,7,14.7,2,0,2,2.35,2026-04-25T17:41:32.307679Z
67,8,1.0,1,2,2,2.41,2026-05-05T17:41:32.307679Z
68,1,33.1,5,4,2,3.02,2026-03-13T17:41:32.307679Z
68,2,31.3,3,5,4,2.97,2026-03-23T17:41:32.307679Z
68,3,30.8,2,3,4,2.93,2026-03-27T17:41:32.307679Z
68,4,20.6,2,4,1,2.79,2026-04-05T17:41:32.307679Z
68,5,7.5,2,2,0,2.8,2026-04-09T17:41:32.307679Z
68,6,24.0,5,3,3,2.82,2026-04-22T17:41:32.307679Z
68,7,17.9,1,2,1,2.72,2026-04-24T17:41:32.307679Z
68,8,13.1,2,2,1,2.7,2026-05-03T17:41:32.307679Z
69,1,24.6,4,4,4,3.7,2026-03-17T17:41:32.307679Z
69,2,23.0,4,1,2,3.66,2026-03-24T17:41:32.307679Z
69,3,13.5,5,2,1,3.62,2026-03-29T17:41:32.307679Z
69,4,8.4,3,1,3,3.65,2026-04-05T17:41:32.307679Z
69,5,22.9,5,2,0,3.63,2026-04-10T17:41:32.307679Z
69,6,23.3,2,2,3,3.6,2026-04-18T17:41:32.307679Z
69,7,1.0,1,2,2,3.43,2026-04-28T17:41:32.307679Z
69,8,1.0,2,1,0,3.41,2026-05-03T17:41:32.307679Z
70,1,58.9,0,3,1,3.46,2026-03-15T17:41:32.307679Z
70,2,52.3,3,0,2,3.34,2026-03-23T17:41:32.307679Z
70,3,42.7,4,4,2,3.41,2026-03-28T17:41:32.307679Z
70,4,51.1,5,0,3,3.29,2026-04-04T17:41:32.307679Z
70,5,50.7,4,3,0,3.29,2026-04-10T17:41:32.307679Z
70,6,43.7,1,4,0,3.18,2026-04-21T17:41:32.307679Z
70,7,29.8,1,2,2,3.12,2026-04-29T17:41:32.307679Z
70,8,34.3,3,3,1,3.05,2026-05-01T17:41:32.307679Z
71,1,55.2,8,2,1,3.75,2026-03-15T17:41:32.307679Z
71,2,46.3,1,4,0,3.64,2026-03-21T17:41:32.307679Z
71,3,41.4,0,4,0,3.53,2026-03-28T17:41:32.307679Z
71,4,55.9,3,3,3,3.47,2026-04-03T17:41:32.307679Z
71,5,43.0,5,2,2,3.4,2026-04-12T17:41:32.307679Z
71,6,26.0,2,5,3,3.45,2026-04-16T17:41:32.307679Z
71,7,40.5,4,3,2,3.32,2026-04-27T17:41:32.307679Z
71,8,48.6,2,3,2,3.26,2026-05-06T17:41:32.307679Z
72,1,48.4,7,0,1,2.83,2026-03-18T17:41:32.307679Z
72,2,41.5,3,3,2,2.82,2026-03-25T17:41:32.307679Z
72,3,48.1,5,3,0,2.79,2026-03-30T17:41:32.307679Z
72,4,48.3,4,5,3,2.86,2026-04-05T17:41:32.307679Z
72,5,42.0,8,5,2,2.64,2026-04-15T17:41:32.307679Z
72,6,36.9,4,2,1,2.66,2026-04-19T17:41:32.307679Z
72,7,40.6,1,6,0,2.57,2026-04-29T17:41:32.307679Z
72,8,35.4,3,5,0,2.65,2026-05-02T17:41:32.307679Z
73,1,23.2,2,3,2,3.98,2026-03-16T17:41:32.307679Z
73,2,23.7,5,3,1,3.92,2026-03-20T17:41:32.307679Z
73,3,24.1,5,2,2,3.85,2026-03-31T17:41:32.307679Z
73,4,14.3,1,3,0,3.94,2026-04-04T17:41:32.307679Z
73,5,16.8,1,3,1,3.72,2026-04-11T17:41:32.307679Z
73,6,9.8,6,3,1,3.8,2026-04-22T17:41:32.307679Z
73,7,26.5,5,2,1,3.72,2026-04-23T17:41:32.307679Z
73,8,1.0,1,1,1,3.64,2026-05-02T17:41:32.307679Z
74,1,44.9,6,1,2,3.22,2026-03-12T17:41:32.307679Z
74,2,42.3,4,1,2,3.09,2026-03-23T17:41:32.307679Z
74,3,41.4,5,2,1,3.11,2026-04-01T17:41:32.307679Z
74,4,46.3,4,1,0,3.1,2026-04-05T17:41:32.307679Z
74,5,29.6,5,3,1,3.07,2026-04-15T17:41:32.307679Z
74,6,15.4,2,3,2,3.05,2026-04-18T17:41:32.307679Z
74,7,18.2,3,0,1,3.03,2026-04-26T17:41:32.307679Z
74,8,33.3,4,3,3,2.9,2026-05-05T17:41:32.307679Z
75,1,17.8,3,4,2,3.04,2026-03-14T17:41:32.307679Z
75,2,22.2,2,4,2,2.92,2026-03-21T17:41:32.307679Z
75,3,18.8,6,4,1,2.91,2026-03-28T17:41:32.307679Z
75,4,17.6,6,3,1,2.83,2026-04-08T17:41:32.307679Z
75,5,24.3,4,4,1,2.82,2026-04-13T17:41:32.307679Z
75,6,1.0,5,3,1,2.67,2026-04-16T17:41:32.307679Z
75,7,2.5,1,3,3,2.66,2026-04-25T17:41:32.307679Z
75,8,4.8,4,3,2,2.63,2026-05-03T17:41:32.307679Z
76,1,48.1,3,2,0,3.39,2026-03-15T17:41:32.307679Z
76,2,46.6,4,4,0,3.35,2026-03-23T17:41:32.307679Z
76,3,33.7,5,4,2,3.27,2026-04-01T17:41:32.307679Z
76,4,37.2,7,3,1,3.11,2026-04-05T17:41:32.307679Z
76,5,38.3,5,4,2,3.05,2026-04-09T17:41:32.307679Z
76,6,42.8,4,1,2,3.06,2026-04-21T17:41:32.307679Z
76,7,11.3,3,3,2,3.03,2026-04-28T17:41:32.307679Z
76,8,15.7,1,2,2,3.04,2026-04-30T17:41:32.307679Z
77,1,37.1,7,1,2,3.01,2026-03-18T17:41:32.307679Z
77,2,27.8,3,2,0,2.9,2026-03-25T17:41:32.307679Z
77,3,28.3,2,2,3,2.9,2026-03-28T17:41:32.307679Z
77,4,27.5,5,1,3,2.74,2026-04-05T17:41:32.307679Z
77,5,23.4,4,4,0,2.66,2026-04-13T17:41:32.307679Z
77,6,25.8,5,2,2,2.73,2026-04-18T17:41:32.307679Z
77,7,5.3,1,4,2,2.74,2026-04-27T17:41:32.307679Z
77,8,33.5,2,3,1,2.68,2026-05-05T17:41:32.307679Z
78,1,34.2,2,5,3,3.4,2026-03-15T17:41:32.307679Z
78,2,34.1,7,6,1,3.24,2026-03-25T17:41:32.307679Z
78,3,18.5,5,2,1,3.29,2026-03-31T17:41:32.307679Z
78,4,17.6,4,4,0,3.27,2026-04-05T17:41:32.307679Z
78,5,16.2,2,4,2,3.06,2026-04-11T17:41:32.307679Z
78,6,12.9,3,0,0,3.13,2026-04-19T17:41:32.307679Z
78,7,7.2,2,2,0,2.93,2026-04-24T17:41:32.307679Z
78,8,1.3,3,3,2,2.98,2026-05-06T17:41:32.307679Z
79,1,55.1,5,1,0,3.6,2026-03-17T17:41:32.307679Z
79,2,47.9,5,2,2,3.57,2026-03-22T17:41:32.307679Z
79,3,47.2,5,2,4,3.57,2026-03-31T17:41:32.307679Z
79,4,45.0,2,1,2,3.57,2026-04-02T17:41:32.307679Z
79,5,42.9,3,3,0,3.37,2026-04-14T17:41:32.307679Z
79,6,40.2,7,5,1,3.39,2026-04-17T17:41:32.307679Z
79,7,24.4,5,1,1,3.27,2026-04-29T17:41:32.307679Z
79,8,41.7,5,4,0,3.23,2026-05-01T17:41:32.307679Z
80,1,34.0,1,0,0,2.71,2026-03-12T17:41:32.307679Z
80,2,37.2,6,4,1,2.61,2026-03-22T17:41:32.307679Z
80,3,30.2,4,3,2,2.57,2026-03-28T17:41:32.307679Z
80,4,22.8,4,4,1,2.62,2026-04-02T17:41:32.307679Z
80,5,36.3,0,5,1,2.6,2026-04-09T17:41:32.307679Z
80,6,16.5,2,0,1,2.54,2026-04-17T17:41:32.307679Z
80,7,35.2,1,3,0,2.42,2026-04-29T17:41:32.307679Z
80,8,23.1,8,0,2,2.32,2026-05-06T17:41:32.307679Z
81,1,54.4,2,7,2,2.97,2026-03-17T17:41:32.307679Z
81,2,46.0,3,3,2,2.78,2026-03-22T17:41:32.307679Z
81,3,49.4,0,4,2,2.77,2026-03-31T17:41:32.307679Z
81,4,39.9,3,4,3,2.68,2026-04-04T17:41:32.307679Z
81,5,51.9,4,3,1,2.77,2026-04-13T17:41:32.307679Z
81,6,49.1,3,5,2,2.58,2026-04-16T17:41:32.307679Z
81,7,41.6,4,3,1,2.52,2026-04-25T17:41:32.307679Z
81,8,30.2,8,3,1,2.46,2026-05-06T17:41:32.307679Z
82,1,46.0,4,1,3,3.21,2026-03-17T17:41:32.307679Z
82,2,46.4,5,3,1,3.24,2026-03-25T17:41:32.307679Z
82,3,38.8,5,3,2,3.1,2026-03-27T17:41:32.307679Z
82,4,46.7,3,2,2,3.01,2026-04-05T17:41:32.307679Z
82,5,27.4,3,0,2,3.01,2026-04-15T17:41:32.307679Z
82,6,24.7,5,1,1,2.89,2026-04-18T17:41:32.307679Z
82,7,29.7,4,1,1,2.97,2026-04-29T17:41:32.307679Z
82,8,29.7,2,2,1,2.87,2026-05-03T17:41:32.307679Z
83,1,51.4,2,2,2,3.39,2026-03-18T17:41:32.307679Z
83,2,40.7,5,5,3,3.49,2026-03-23T17:41:32.307679Z
83,3,42.6,0,1,0,3.35,2026-03-29T17:41:32.307679Z
83,4,35.8,3,2,2,3.24,2026-04-06T17:41:32.307679Z
83,5,49.1,0,3,2,3.25,2026-04-14T17:41:32.307679Z
83,6,39.0,2,0,2,3.25,2026-04-18T17:41:32.307679Z
83,7,39.0,3,2,4,3.12,2026-04-28T17:41:32.307679Z
83,8,42.9,5,3,2,3.06,2026-05-03T17:41:32.307679Z
84,1,40.8,4,1,2,3.15,2026-03-17T17:41:32.307679Z
84,2,37.4,2,3,2,3.0,2026-03-25T17:41:32.307679Z
84,3,42.9,5,2,1,2.99,2026-03-31T17:41:32.307679Z
84,4,23.3,1,5,2,2.89,2026-04-05T17:41:32.307679Z
84,5,34.5,5,4,3,2.98,2026-04-13T17:41:32.307679Z
84,6,29.1,2,3,1,2.82,2026-04-16T17:41:32.307679Z
84,7,17.8,7,2,1,2.82,2026-04-25T17:41:32.307679Z
84,8,35.8,0,0,1,2.84,2026-05-06T17:41:32.307679Z
85,1,49.9,2,2,1,2.93,2026-03-12T17:41:32.307679Z
85,2,56.1,7,1,3,2.7,2026-03-21T17:41:32.307679Z
85,3,45.7,2,3,0,2.83,2026-04-01T17:41:32.307679Z
85,4,41.1,2,3,2,2.74,2026-04-05T17:41:32.307679Z
85,5,36.4,3,0,2,2.67,2026-04-11T17:41:32.307679Z
85,6,29.8,0,2,2,2.53,2026-04-19T17:41:32.307679Z
85,7,50.2,4,2,2,2.45,2026-04-25T17:41:32.307679Z
85,8,36.3,3,4,0,2.4,2026-04-30T17:41:32.307679Z
86,1,34.1,0,3,2,2.72,2026-03-16T17:41:32.307679Z
86,2,28.4,1,2,0,2.65,2026-03-24T17:41:32.307679Z
86,3,37.4,5,0,2,2.63,2026-03-30T17:41:32.307679Z
86,4,23.9,0,3,1,2.44,2026-04-07T17:41:32.307679Z
86,5,27.7,1,4,1,2.47,2026-04-15T17:41:32.307679Z
86,6,32.0,0,2,2,2.49,2026-04-19T17:41:32.307679Z
86,7,1.3,6,3,1,2.31,2026-04-25T17:41:32.307679Z
86,8,20.4,3,1,3,2.25,2026-05-06T17:41:32.307679Z
87,1,40.5,8,1,3,3.72,2026-03-12T17:41:32.307679Z
87,2,41.2,3,2,0,3.54,2026-03-21T17:41:32.307679Z
87,3,42.2,4,3,2,3.61,2026-03-30T17:41:32.307679Z
87,4,41.5,1,2,0,3.53,2026-04-04T17:41:32.307679Z
87,5,35.0,2,0,1,3.45,2026-04-15T17:41:32.307679Z
87,6,33.1,1,5,1,3.42,2026-04-17T17:41:32.307679Z
87,7,10.5,1,1,0,3.41,2026-04-29T17:41:32.307679Z
87,8,30.9,5,4,2,3.38,2026-05-05T17:41:32.307679Z
88,1,52.3,3,2,1,3.19,2026-03-18T17:41:32.307679Z
88,2,49.5,7,3,1,3.22,2026-03-23T17:41:32.307679Z
88,3,49.5,2,4,1,3.21,2026-03-26T17:41:32.307679Z
88,4,47.8,4,4,2,3.08,2026-04-07T17:41:32.307679Z
88,5,32.1,6,1,0,3.05,2026-04-11T17:41:32.307679Z
88,6,38.3,2,2,1,3.01,2026-04-21T17:41:32.307679Z
88,7,44.6,0,1,1,3.02,2026-04-29T17:41:32.307679Z
88,8,33.8,3,2,2,2.87,2026-04-30T17:41:32.307679Z
89,1,35.0,3,3,0,3.28,2026-03-15T17:41:32.307679Z
89,2,29.6,4,3,3,3.24,2026-03-22T17:41:32.307679Z
89,3,35.3,5,2,2,3.24,2026-03-30T17:41:32.307679Z
89,4,32.6,6,1,1,3.06,2026-04-06T17:41:32.307679Z
89,5,28.0,5,3,1,2.99,2026-04-10T17:41:32.307679Z
89,6,31.4,4,6,2,3.12,2026-04-17T17:41:32.307679Z
89,7,30.6,5,3,2,2.99,2026-04-25T17:41:32.307679Z
89,8,15.0,3,3,0,2.98,2026-05-04T17:41:32.307679Z
90,1,27.9,4,2,1,2.73,2026-03-16T17:41:32.307679Z
90,2,20.2,3,1,2,2.75,2026-03-22T17:41:32.307679Z
90,3,17.9,6,1,0,2.65,2026-03-30T17:41:32.307679Z
90,4,15.1,2,6,3,2.57,2026-04-08T17:41:32.307679Z
90,5,24.7,4,4,2,2.6,2026-04-10T17:41:32.307679Z
90,6,1.0,2,3,3,2.53,2026-04-20T17:41:32.307679Z
90,7,12.4,1,2,3,2.31,2026-04-26T17:41:32.307679Z
90,8,13.0,4,1,1,2.28,2026-04-30T17:41:32.307679Z
91,1,44.4,7,6,1,3.02,2026-03-13T17:41:32.307679Z
91,2,37.1,4,1,2,2.86,2026-03-21T17:41:32.307679Z
91,3,43.0,4,2,2,2.78,2026-03-30T17:41:32.307679Z
91,4,27.0,6,3,2,2.77,2026-04-05T17:41:32.307679Z
91,5,35.4,0,0,3,2.75,2026-04-09T17:41:32.307679Z
91,6,34.8,3,3,1,2.66,2026-04-16T17:41:32.307679Z
91,7,11.2,3,2,1,2.58,2026-04-26T17:41:32.307679Z
91,8,1.8,2,5,2,2.67,2026-05-04T17:41:32.307679Z
92,1,35.9,2,3,2,3.93,2026-03-17T17:41:32.307679Z
92,2,33.7,3,2,2,3.91,2026-03-19T17:41:32.307679Z
92,3,26.9,5,3,1,3.84,2026-03-30T17:41:32.307679Z
92,4,25.5,3,5,0,3.84,2026-04-08T17:41:32.307679Z
92,5,12.3,2,1,2,3.72,2026-04-14T17:41:32.307679Z
92,6,31.8,8,2,1,3.61,2026-04-17T17:41:32.307679Z
92,7,20.6,2,0,0,3.69,2026-04-23T17:41:32.307679Z
92,8,12.9,2,3,1,3.53,2026-05-06T17:41:32.307679Z
93,1,38.4,7,0,2,3.34,2026-03-12T17:41:32.307679Z
93,2,28.9,6,2,4,3.32,2026-03-19T17:41:32.307679Z
93,3,26.5,4,2,4,3.21,2026-03-29T17:41:32.307679Z
93,4,20.8,3,3,2,3.32,2026-04-05T17:41:32.307679Z
93,5,30.2,2,2,2,3.24,2026-04-13T17:41:32.307679Z
93,6,13.8,6,3,2,3.1,2026-04-20T17:41:32.307679Z
93,7,8.1,2,1,2,3.2,2026-04-28T17:41:32.307679Z
93,8,10.2,2,1,1,3.14,2026-05-05T17:41:32.307679Z
94,1,45.2,6,1,2,3.47,2026-03-16T17:41:32.307679Z
94,2,46.2,6,3,2,3.41,2026-03-22T17:41:32.307679Z
94,3,42.0,2,5,3,3.32,2026-03-31T17:41:32.307679Z
94,4,35.0,0,3,2,3.29,2026-04-07T17:41:32.307679Z
94,5,27.2,3,3,2,3.34,2026-04-10T17:41:32.307679Z
94,6,41.1,0,2,2,3.19,2026-04-22T17:41:32.307679Z
94,7,34.1,1,2,2,3.1,2026-04-23T17:41:32.307679Z
94,8,7.2,4,4,1,3.18,2026-04-30T17:41:32.307679Z
95,1,58.0,7,3,1,3.14,2026-03-12T17:41:32.307679Z
95,2,52.2,4,4,0,3.14,2026-03-22T17:41:32.307679Z
95,3,55.1,6,1,0,3.12,2026-03-29T17:41:32.307679Z
95,4,48.3,8,3,2,3.06,2026-04-06T17:41:32.307679Z
95,5,34.8,1,2,1,3.01,2026-04-12T17:41:32.307679Z
95,6,47.6,5,3,2,2.93,2026-04-20T17:41:32.307679Z
95,7,24.8,1,5,2,2.82,2026-04-25T17:41:32.307679Z
95,8,49.2,1,0,1,2.74,2026-05-01T17:41:32.307679Z
96,1,39.5,5,3,3,3.72,2026-03-17T17:41:32.307679Z
96,2,39.3,2,0,2,3.77,2026-03-23T17:41:32.307679Z
96,3,29.9,3,3,0,3.56,2026-03-27T17:41:32.307679Z
96,4,25.1,5,2,0,3.55,2026-04-05T17:41:32.307679Z
96,5,27.2,2,5,2,3.65,2026-04-11T17:41:32.307679Z
96,6,38.6,4,2,1,3.49,2026-04-21T17:41:32.307679Z
96,7,21.9,3,3,2,3.53,2026-04-28T17:41:32.307679Z
96,8,36.4,4,3,2,3.34,2026-05-02T17:41:32.307679Z
97,1,55.2,5,2,2,2.48,2026-03-18T17:41:32.307679Z
97,2,50.9,4,0,1,2.51,2026-03-22T17:41:32.307679Z
97,3,41.5,7,5,2,2.41,2026-03-28T17:41:32.307679Z
97,4,50.0,2,0,0,2.43,2026-04-06T17:41:32.307679Z
97,5,52.2,4,1,3,2.41,2026-04-15T17:41:32.307679Z
